N,P,K,temperature,humidity,pH,rainfall,crop,yield
87.0,48.0,39.0,21.09616133,66.17345919,7.54155354,239.59239211,amla,23520.38
70.0,47.0,40.0,24.26661299,76.10843631,6.04081352,218.26496279,groundnut,12953.18
92.0,44.0,39.0,20.07304776,74.45748917,5.9104707,240.75765485,jute,13645.96
83.0,56.0,16.0,20.31083211,63.0029871,6.03181628,258.63626115,bittergourd,23531.8
68.0,40.0,19.0,25.85450855,68.08537569,6.58560311,168.3630546,sweetlime,24769.24
88.0,58.0,30.0,23.8724677,71.25489666,5.52696554,223.58254557,littlegourd,11712.38
60.0,47.0,38.0,18.03031457,79.41781082,6.3329356,143.71153487,pumpkin,17906.82
99.0,58.0,15.0,21.86918969,57.64881661,5.12804451,191.88548239,rajgir,21914.12
94.0,37.0,27.0,20.55544901,72.85435196,5.31349408,274.75827206,turmeric,2213.6
65.0,56.0,18.0,26.68069596,64.19131549,7.12639284,235.90314728,wheat,2812.97
74.0,51.0,30.0,20.4199973,67.80200254,5.19057531,255.56566953,leafyvegetable,12548.22
67.0,47.0,24.0,25.91189825,64.10890652,6.81899484,248.89361825,raddish,12478.84
71.0,57.0,30.0,24.94645014,84.75693159,5.92270897,287.04254752,greenbanana,17622.13
92.0,38.0,19.0,24.21161826,76.98383075,7.78601759,206.91715943,wheat,4384.53
86.0,52.0,43.0,24.75472315,82.59089883,5.82599536,278.81164722,bajra,22397.11
67.0,54.0,19.0,18.02942412,73.17847321,5.52853935,230.33241328,mothbeans,15800.01
98.0,58.0,22.0,24.660798,62.62210998,6.40851526,164.1760199,nigerseed,22748.29
98.0,41.0,36.0,26.49273456,83.3931612,5.76856234,214.89938045,ragi,20879.15
87.0,49.0,21.0,22.26838191,63.12066841,5.71175446,252.56509453,muskmelon,17102.71
86.0,50.0,22.0,20.69544014,56.29024814,6.36430747,222.73382455,varagu,16350.03
76.0,51.0,29.0,19.27011957,66.63537696,5.75749851,172.83823009,wood,22387.18
83.0,42.0,26.0,22.79731166,57.06592817,6.65862245,170.88569355,chickpea,23615.98
70.0,60.0,33.0,18.95537739,63.94190177,6.92940351,65.35772764,tobacco,17661.0
85.0,51.0,37.0,26.5235088,82.97504923,7.58885341,287.90992786,lentil,20445.51
68.0,44.0,22.0,20.27596309,83.10841449,7.71364448,134.23571935,grapes,29599.74
91.0,40.0,18.0,20.26948877,77.74793222,5.80173666,178.78539145,beans,18010.0
80.0,55.0,17.0,22.4415398,81.12436411,6.28825008,262.40474325,castorseed,14686.28
65.0,57.0,31.0,23.14271683,73.92921502,5.54950094,147.10826661,greengram,23562.55
75.0,51.0,25.0,24.07513364,79.78429638,7.81430018,242.25064177,peas,24245.09
80.0,55.0,41.0,22.43234998,67.34688686,5.33605441,185.86345879,pigeonpeas,19229.12
62.0,44.0,28.0,26.55989216,60.10332304,5.73856806,69.63032683,bottlegourd,17895.11
76.0,49.0,30.0,23.10948555,71.11559465,6.52694959,179.98147173,copra,17102.03
80.0,37.0,19.0,23.21328403,68.03448466,6.59654721,113.17535542,horsegram,15030.33
61.0,37.0,42.0,24.0579738,77.63027788,7.56429177,296.41036551,capsicum,16285.77
70.0,48.0,40.0,26.69689574,61.25769899,5.22859553,181.66775665,sweetlime,13597.56
94.0,44.0,19.0,21.20253134,82.72493493,7.76353646,105.68689491,sapota,12226.72
93.0,47.0,24.0,22.32491156,60.13347807,5.92111384,285.59400579,ridgegourd,10439.46
78.0,43.0,42.0,26.64779069,62.7825268,7.73102809,94.40788675,kinnow,20698.48
87.0,51.0,19.0,21.29937741,78.54660055,7.5700249,158.78993798,maize,4434.96
78.0,39.0,36.0,19.34010024,63.32722309,6.81361839,186.63705313,brinjal,19121.23
73.0,47.0,22.0,23.93246545,75.20476188,7.51523873,236.81714808,amaranthus,12385.31
82.0,38.0,36.0,20.15324546,66.80419934,6.96753679,221.18641491,mothbeans,16650.18
80.0,38.0,44.0,19.3906219,73.29281835,6.26348657,202.29586387,pumpkin,14368.55
69.0,51.0,31.0,20.84978345,56.01402152,6.43883689,71.68363307,bengalgram,24870.21
75.0,42.0,37.0,23.45533439,56.52967606,6.41418382,163.90950025,suvarnagadde,20203.5
65.0,42.0,34.0,18.55276359,66.60389276,7.31004851,256.47522072,bajra,11565.29
93.0,44.0,41.0,20.88269541,69.60672245,7.82125803,297.25467422,urddal,13338.37
67.0,48.0,44.0,26.8095913,75.00420628,5.3511224,72.89468601,greenonion,26437.09
71.0,51.0,20.0,23.45338135,59.42499745,5.06305453,292.18465002,groundnutseed,12352.27
97.0,45.0,19.0,25.34708321,55.99439434,6.15564117,216.17253317,banana,27734.63
77.0,52.0,28.0,18.92425656,76.06640636,7.1182049,290.72189314,whitepumpkin,21230.33
66.0,44.0,42.0,18.80039706,65.21895409,7.83274636,278.36114195,kidneybeans,16342.93
77.0,39.0,15.0,20.23081425,57.65174359,6.38932952,157.81633641,sugar,54753.6
65.0,45.0,28.0,22.92100036,64.98952073,7.97465472,285.72577154,cashewnuts,18761.57
68.0,58.0,38.0,23.0760943,70.87841963,6.31392262,224.44174941,greenbanana,15421.35
70.0,39.0,27.0,21.81462692,82.18961376,5.29088984,214.61411635,ragi,17018.79
90.0,50.0,37.0,25.08439006,66.64526741,7.84086421,93.30423095,seemebadnekai,22381.57
82.0,39.0,24.0,22.11646971,80.4164571,6.38697992,251.73099676,jaggery,20031.02
85.0,41.0,18.0,26.32242314,83.11091326,6.21945643,208.79874827,pineapple,23851.25
65.0,53.0,44.0,21.60787591,82.37840818,7.36499633,113.17570024,methileaves,13999.14
98.0,57.0,37.0,20.64818841,61.57441982,7.20310505,135.20680525,gingellyoil,12268.01
81.0,39.0,19.0,25.82126235,59.18425875,6.27408933,268.13921286,cotton,2820.41
71.0,41.0,23.0,18.52315182,74.25512923,7.53427961,172.50823826,cotton,2163.11
63.0,39.0,18.0,21.28507583,83.91140203,5.31347277,85.38409018,thinai,12467.12
70.0,53.0,26.0,23.8613971,57.53029046,7.76684616,240.97920024,cotton,2615.13
70.0,36.0,18.0,23.39876733,56.90594303,5.43768166,170.14786379,mint,20987.65
69.0,50.0,21.0,24.85076005,80.17775933,6.52796255,187.65636398,zizyphus,16225.05
63.0,49.0,30.0,21.69313769,65.41177139,5.93097979,260.71524071,bittergourd,18100.27
80.0,43.0,18.0,20.57913715,80.96270438,7.56782392,153.57629791,mushrooms,18125.01
76.0,37.0,16.0,23.76538181,71.50374562,5.08363042,195.61277043,pineapple,24489.83
76.0,41.0,32.0,18.78277879,76.03258515,7.30575717,195.25348457,ridgegourd,23420.1
74.0,48.0,27.0,25.98854634,69.14807697,5.84422292,75.57477066,turnip,17743.77
91.0,58.0,36.0,20.84820299,60.38680257,5.31803086,277.66215329,linseed,17334.05
66.0,59.0,26.0,26.62814181,59.27676791,5.22540291,84.61502308,brinjal,19031.15
78.0,43.0,31.0,19.82514172,80.30907656,5.41636757,201.20502316,orange,19122.34
66.0,53.0,20.0,22.42323896,59.1106263,5.93187933,272.49118849,seemebadnekai,23687.19
75.0,46.0,32.0,26.00839456,55.18282564,5.11787296,99.63813281,muskmelon,21543.76
65.0,37.0,29.0,20.24908702,72.19272653,6.47663239,229.42134982,potato,21792.55
68.0,46.0,34.0,24.9882935,55.10769592,5.33359985,292.20031035,brokenrice,2830.72
82.0,56.0,32.0,21.57312963,69.45124785,5.19368367,150.21278444,tendercoconut,12330.36
81.0,40.0,30.0,20.57829751,79.74741897,7.21754727,208.42393883,sapota,11678.06
94.0,43.0,40.0,24.43700149,70.93538643,7.03681319,195.60149991,masurdal,23525.13
73.0,52.0,26.0,22.11451504,64.00999471,5.30500684,149.10476419,frenchbeans,21551.24
97.0,36.0,29.0,25.87664468,61.14079904,7.64883,243.84734595,muskmelon,12482.15
78.0,47.0,41.0,26.55821993,80.90490593,5.72316209,68.67153395,linseed,17922.97
95.0,41.0,29.0,21.96205774,64.34152321,5.59418251,158.44663349,chickpea,15700.02
89.0,54.0,38.0,18.95842952,69.49156159,6.87400983,185.67346989,ladiesfinger,16757.78
77.0,47.0,19.0,18.97840952,57.00911202,5.17680429,159.29154843,tinda,22383.94
76.0,39.0,24.0,20.68788176,76.68567012,7.06129469,132.45496927,raddish,18593.79
78.0,55.0,39.0,26.337079,59.68810746,7.5815976,227.14414727,tendercoconut,17962.57
90.0,56.0,25.0,25.4793372,81.74239999,7.6714148,244.20885746,coconutseed,14335.86
75.0,38.0,41.0,26.30384888,67.81354867,7.58752217,92.99259049,parval,14806.93
82.0,45.0,45.0,26.27150438,72.26666476,6.52102517,124.40024793,greengram,10174.56
66.0,55.0,16.0,26.78620568,61.97595776,6.95037162,103.91404517,carrot,10186.9
84.0,44.0,31.0,21.46664684,77.787697,7.59698438,161.20109146,chillycapsicum,14187.01
79.0,47.0,26.0,25.05763631,69.10433586,5.49474714,111.66040944,pumpkin,13487.63
73.0,48.0,44.0,19.84646643,78.84689602,5.44892242,136.92032849,lime,20619.17
89.0,50.0,16.0,18.88004786,67.82495754,5.53313078,176.44728804,maize,3428.75
63.0,52.0,32.0,19.51874893,73.9939037,7.82436569,277.05897516,ladiesfinger,18031.67
61.0,44.0,38.0,18.44015543,64.62011544,5.19875163,167.135866,mango,27936.42
71.0,44.0,33.0,18.98416813,66.11261806,6.40504639,296.01837448,dusterbeans,20569.35
81.0,39.0,23.0,24.14215787,77.63512484,5.69586345,146.95367165,mustard,18555.46
82.0,37.0,34.0,22.63854519,76.26195816,6.88590965,281.05969956,moathdal,16647.13
70.0,58.0,44.0,21.13904841,77.60406352,6.8059853,114.97324889,jaggery,16425.4
93.0,36.0,30.0,24.5812672,59.46137514,5.44728165,297.26227896,lemon,20099.83
93.0,49.0,28.0,24.86680299,76.03275929,5.87053506,152.8100455,muskmelon,23011.11
72.0,37.0,23.0,21.97437674,63.40959705,5.88258416,212.80674481,guava,22939.11
68.0,40.0,23.0,22.02277685,55.44473763,7.38021555,247.00264059,spinach,10054.29
90.0,53.0,26.0,23.95759455,84.6166188,6.21947782,159.35038642,beetroot,18267.89
92.0,55.0,38.0,23.50135026,75.35804649,5.03232531,113.44608424,peppergarbled,12578.04
78.0,48.0,36.0,20.39367631,63.05627484,6.6904563,214.4837701,pumpkin,18108.54
77.0,57.0,30.0,18.72670124,64.03079765,5.75978464,298.03562723,brinjal,21678.88
81.0,50.0,21.0,20.04534943,75.66740557,5.54381234,139.63623453,lemon,17311.92
86.0,48.0,41.0,23.71187453,72.03496806,5.13644387,165.66842443,brinjal,11158.52
83.0,40.0,32.0,20.72092694,72.85389128,7.10650026,249.06881384,betalleaves,17976.1
76.0,47.0,16.0,26.50280922,66.51291717,7.16787935,248.70318387,pomegranate,29344.48
72.0,42.0,33.0,19.50860803,71.58554032,5.33733925,250.82540369,ridgegourd,16709.96
70.0,43.0,43.0,24.10636186,60.98096458,6.70482122,96.16844606,drumstick,12040.64
78.0,38.0,21.0,23.71071834,77.50056181,5.78265742,137.87520622,barley,17318.66
93.0,39.0,41.0,25.15259043,68.47303615,7.20498813,255.72022635,blackgram,21054.76
72.0,45.0,40.0,21.32797186,79.29031255,5.37037166,291.14699331,drychillies,15500.1
95.0,35.0,32.0,19.02464684,78.84546058,5.09097209,261.21990773,turmeric,1967.78
92.0,42.0,23.0,18.51108896,64.38265236,7.16403352,107.34006405,turmeric,1724.75
93.0,50.0,34.0,25.40662832,73.21577866,7.23517909,201.89230838,cucumber,12198.96
87.0,44.0,27.0,25.56778425,68.8085218,7.14681118,244.43679682,ghee,18286.05
90.0,50.0,20.0,26.21337443,63.0298775,5.5380288,71.0131979,varagu,11808.02
94.0,39.0,16.0,21.51847319,59.44918932,5.97818037,233.07939289,amphophalus,18797.38
73.0,48.0,22.0,26.45678901,71.06792791,7.39469645,137.5818307,pomegranate,24280.6
92.0,38.0,28.0,25.56823984,66.17001305,7.4123122,154.80824236,sapota,14303.35
85.0,40.0,38.0,24.09117896,55.46996931,5.88850815,270.13411093,apple,25623.45
74.0,44.0,27.0,23.20976517,79.839463,5.09318266,219.18441974,beans,20379.25
68.0,44.0,21.0,18.75472293,77.70754131,6.43496968,86.16406373,redgram,15559.91
97.0,40.0,25.0,21.66070706,72.18853879,7.28067566,273.32136628,ginger,1234.07
96.0,47.0,26.0,23.72573285,84.0881972,5.57708234,119.50814665,ghee,23552.38
96.0,53.0,21.0,20.72728313,68.08986097,5.93431234,233.11438022,watermelon,18855.61
85.0,55.0,41.0,19.40956831,57.84820455,7.2971747,146.33942503,chholia,17734.18
96.0,39.0,44.0,18.72448557,77.47047882,5.75531959,214.16681404,mustardoil,13968.36
61.0,48.0,28.0,22.26889012,64.65748673,7.89017654,109.63416624,elephantyam,11644.01
85.0,57.0,23.0,24.88682223,67.88322728,7.47851398,74.49061425,coconutseed,12438.51
90.0,55.0,25.0,23.18215774,84.88553462,6.82678441,145.17280152,roundgourd,14071.17
79.0,54.0,35.0,21.12726664,70.93415984,6.00703423,64.76326708,karamani,10202.6
66.0,57.0,39.0,22.34398123,67.19623485,6.17593159,96.52274842,lime,21458.92
80.0,57.0,31.0,21.81781082,79.02033825,6.20967957,99.1763562,tobacco,10466.15
78.0,44.0,36.0,20.03933275,80.0552877,6.62704796,154.39718594,amaranthus,18895.47
81.0,51.0,28.0,18.61745891,74.48645474,6.93098244,239.38319686,suvarnagadde,22227.41
84.0,48.0,30.0,19.56265776,62.65215757,6.6973521,172.33795572,horsegram,10033.0
82.0,40.0,16.0,21.9806403,60.40985313,6.89077677,146.01328006,groundnut,23965.6
80.0,45.0,23.0,19.93400162,73.28549454,6.39425063,81.41094395,turdal,11080.96
64.0,55.0,19.0,19.45276425,73.2462422,5.69345803,253.84104306,corrianderseed,23377.59
98.0,45.0,30.0,21.3783398,71.39857689,5.78016051,263.19219747,turnip,14801.94
76.0,49.0,19.0,24.35724075,78.94312319,7.18920538,114.60326258,watermelon,15008.08
89.0,52.0,30.0,20.78888413,73.07038723,5.67785944,203.75290391,brokenrice,5451.73
84.0,56.0,31.0,25.91887049,81.95935075,7.19547425,103.82364689,greenchilli,14770.01
64.0,52.0,42.0,23.46486573,66.29125144,7.09754613,77.55440541,brinjal,16802.62
98.0,38.0,22.0,24.91018207,63.3749049,6.59005095,204.93483217,capsicum,23732.89
96.0,49.0,38.0,23.39068675,76.94515204,7.5400357,159.08193202,greenonion,27512.27
83.0,42.0,43.0,25.17337314,81.50752428,6.14542218,170.55008546,amorphophallus,17596.62
64.0,50.0,29.0,21.49241869,69.15319988,6.60176646,66.93008371,amphophalus,12344.24
64.0,57.0,17.0,25.01145985,56.08552918,7.96068814,136.13554079,mustardoil,16384.65
72.0,40.0,16.0,19.86556628,60.45550391,7.58090828,122.7810054,plum,22144.9
93.0,40.0,22.0,24.82415017,64.78540545,7.81536389,279.92305064,corrianderseed,17213.0
70.0,50.0,31.0,22.05155641,81.51718744,5.23234954,135.77666923,raddish,22775.21
72.0,50.0,28.0,19.2084827,59.79796607,6.60403142,181.25100762,rubber,17653.24
74.0,43.0,25.0,22.20010524,58.20713947,5.83403748,248.25711387,maidaatta,20208.55
81.0,48.0,29.0,19.02456363,71.82377875,6.30300244,197.3224791,linseed,19928.73
67.0,55.0,40.0,26.01371301,76.45289298,5.33623651,84.68055912,copra,23698.73
69.0,59.0,25.0,23.13944719,74.5012684,6.28565336,108.46243418,pomegranate,15982.85
67.0,37.0,37.0,19.57358848,71.72460579,7.47101123,244.44623938,hybridcumbu,14349.56
77.0,57.0,43.0,26.74325764,82.98769181,7.5956445,182.87694522,jute,10065.98
98.0,59.0,37.0,21.674622,73.86527286,6.40356779,121.32502306,betalleaves,16353.45
77.0,36.0,33.0,20.93496033,78.44268882,6.36957935,243.30331588,ladiesfinger,11562.53
83.0,57.0,23.0,21.04002928,58.00199987,6.13292296,87.54155447,greenpeas,23153.56
80.0,41.0,18.0,20.12437807,81.58504483,6.66685333,179.09843612,plum,18752.6
91.0,41.0,18.0,20.88592773,62.73342984,7.76592773,284.60608636,cashewnuts,17060.14
79.0,45.0,43.0,25.85080013,76.02477109,7.47027939,272.70619835,rajgir,18058.58
79.0,53.0,20.0,20.16032445,81.67538181,7.11824723,173.1106956,mustardoil,13499.22
89.0,58.0,30.0,23.33163517,81.03575539,7.20690763,66.34662562,horsegram,21649.58
79.0,52.0,28.0,21.78335413,72.2049755,7.39482138,144.27494746,clusterbeans,22989.13
68.0,41.0,31.0,19.12429802,67.59745795,7.8524975,136.6106761,brokenrice,2712.61
62.0,55.0,33.0,19.57205846,67.28315956,6.75857185,143.97929418,turdal,16832.5
81.0,47.0,35.0,26.45186224,78.54705742,7.62261129,178.73458282,ginger,1464.33
81.0,59.0,33.0,22.19909237,62.25142321,5.24087106,183.31609198,amaranthus,17673.63
73.0,50.0,33.0,20.41099738,66.72244727,7.27185213,96.47394545,banana,27592.25
91.0,52.0,31.0,19.08436962,58.26547625,6.38135912,147.62213059,brokenrice,2231.73
74.0,43.0,41.0,18.5970308,61.50703595,5.90729095,142.32506979,muskmelon,14609.85
72.0,58.0,25.0,25.89004824,79.21212833,7.39689443,249.30520688,longmelon,24562.71
77.0,43.0,23.0,24.04604632,79.74859163,5.39216768,283.5864086,brokenrice,4288.15
96.0,43.0,45.0,18.48161342,69.55675256,7.53628521,155.02284726,cashewnuts,13398.88
77.0,46.0,36.0,22.29531605,70.30858465,6.10969432,121.57516287,betalleaves,21682.15
63.0,44.0,33.0,22.70441669,70.67123107,6.60919679,88.73214846,greenonion,26746.85
99.0,42.0,30.0,22.76018125,61.94678086,5.77986708,226.69089029,ginger,1812.9
100.0,53.0,33.0,23.76705228,64.86613466,7.37911323,228.74019312,coriander,18580.31
94.0,54.0,36.0,23.5797458,70.58048123,7.40322314,150.04354179,seam,13622.29
69.0,52.0,34.0,19.95035511,61.30858912,6.98972491,93.78357944,jute,10132.93
66.0,50.0,19.0,20.14367043,81.3033266,7.84693626,257.20935129,lemon,11138.97
68.0,54.0,39.0,24.99400116,56.60738267,7.8304614,125.22185077,amorphophallus,18640.69
99.0,40.0,45.0,22.23885411,69.42059295,7.6457572,248.5584089,sweetpotato,21786.89
73.0,40.0,23.0,22.34425661,62.86318753,5.75708879,240.42551031,chillycapsicum,13170.95
83.0,38.0,35.0,22.97662629,79.59906471,5.37944313,244.14664704,kinnow,10697.24
71.0,41.0,41.0,20.79431486,74.26238327,7.1129311,205.75852918,pigeonpea,22579.76
83.0,35.0,25.0,18.9933551,56.38748323,6.20334941,155.03636611,varagu,21970.36
94.0,56.0,41.0,21.80623032,74.59199477,5.97386,238.26732295,nigerseed,15855.34
82.0,49.0,32.0,21.08335924,80.11590276,5.34427564,61.07068665,turnip,14900.47
60.0,49.0,35.0,22.32042092,58.06979062,5.98165738,72.68344406,cowpea,19728.85
67.0,47.0,21.0,23.45657072,61.05855713,7.24500543,273.65896248,spinach,24518.4
81.0,42.0,40.0,21.13697963,80.13861553,7.32408971,157.94250043,amorphophallus,18155.74
90.0,49.0,26.0,18.56088667,74.31049236,5.4203305,259.41308678,corrianderseed,17340.01
76.0,35.0,25.0,19.99845847,69.97822189,7.38806101,208.96542482,sweetpumpkin,20454.44
100.0,51.0,22.0,18.40383375,68.89633616,5.19783649,177.80249693,soyabean,17417.5
82.0,45.0,26.0,18.50749356,79.42097993,5.58035659,190.88918263,spongegourd,11537.9
80.0,39.0,39.0,25.47985613,66.26101253,7.11887117,139.49364358,tamarindfruit,14965.04
70.0,58.0,34.0,20.80354332,71.09376668,5.46392659,92.61454634,corrianderseed,12239.95
61.0,38.0,41.0,21.78449319,75.33190002,6.28873567,131.1767262,groundnut,12244.15
76.0,51.0,24.0,25.72901143,82.56425788,7.09787518,213.60075591,tomato,26206.03
80.0,49.0,30.0,26.11567526,74.96114937,5.7839871,211.59019141,knoolkhol,15595.38
88.0,42.0,19.0,23.37795297,57.8860035,5.85782043,100.5649925,brinjal,15121.83
91.0,44.0,42.0,21.59932246,82.08268722,7.81424733,218.75949137,methileaves,10706.47
98.0,52.0,22.0,20.87186397,66.9844268,5.17638169,217.54353696,guava,12043.29
95.0,55.0,30.0,26.95950751,66.04919794,6.06472613,211.19947272,roundgourd,14169.56
89.0,50.0,25.0,24.84660028,83.90164195,7.32889807,193.87135941,castorseed,19673.22
61.0,60.0,18.0,26.46375524,78.81605871,6.9480412,244.40838781,zizyphus,13127.34
61.0,45.0,29.0,23.73386109,56.10612701,6.80391286,166.18591418,littlegourd,10803.34
69.0,45.0,16.0,19.56270537,84.71298158,6.36655881,150.59946277,whitepumpkin,11858.33
75.0,46.0,39.0,24.08972328,78.20646545,5.25597367,274.93308364,mustardoil,16056.92
70.0,60.0,20.0,26.48311857,71.89185351,7.21102026,293.60964705,cotton,2422.8
88.0,37.0,24.0,22.23066812,71.72753147,7.94696259,204.78467388,betalleaves,19199.92
77.0,57.0,24.0,20.27552695,58.97156373,7.33598744,164.5878595,bittergourd,19834.26
98.0,57.0,40.0,18.8879255,79.313768,5.14341002,168.99190558,taramira,24316.09
65.0,46.0,28.0,23.89889738,56.69862537,7.24179381,253.92433589,suratbeans,23645.76
98.0,38.0,41.0,18.54205868,61.51513393,7.52394929,136.58546847,mothbeans,12023.88
90.0,43.0,27.0,20.91340545,79.79698838,6.5816346,82.57064099,copra,20969.53
77.0,58.0,17.0,20.05708896,72.34734264,7.27925255,123.63902546,chanadal,11057.34
65.0,48.0,17.0,22.96537749,75.79883402,5.4153692,170.24044948,ghee,11539.44
62.0,51.0,20.0,20.5278111,80.6664879,5.81352015,138.62300324,spongegourd,10451.9
77.0,57.0,20.0,23.40897705,82.95269183,6.21385154,164.45299947,sweetpotato,19668.83
97.0,48.0,41.0,26.90300138,81.7279784,7.13113206,67.33630648,amla,22108.32
65.0,59.0,16.0,25.19047747,67.56609064,5.66261571,157.08020002,grapes,26263.99
75.0,60.0,20.0,20.4370519,68.71025771,7.50056109,188.74902447,ragi,17536.89
87.0,48.0,35.0,23.55770418,68.74074861,5.66771235,133.43889468,greengram,23010.26
99.0,39.0,26.0,24.3286214,69.12679827,7.18739754,229.23839331,littlegourd,12512.32
66.0,57.0,32.0,24.48942679,67.89260303,5.99310621,279.21491382,whitepumpkin,23410.64
85.0,35.0,19.0,21.64629377,81.67396403,5.49297477,93.19626864,varagu,12721.72
98.0,39.0,45.0,25.35471774,68.66674338,7.25282706,148.16553639,turnip,10850.58
83.0,48.0,25.0,18.85865145,84.79924394,6.33359483,143.95388357,sweetlime,17688.22
97.0,47.0,42.0,23.96402133,69.46617127,7.15387796,199.31370069,pineapple,11169.05
73.0,36.0,24.0,18.3789596,65.32874972,5.33912961,117.98774112,mustardoil,20470.23
86.0,45.0,28.0,23.57015458,72.1957238,7.81953468,159.57865925,gingellyoil,19596.61
91.0,46.0,40.0,25.2709264,62.00369897,6.83712391,73.69324922,cucumber,10916.28
66.0,45.0,41.0,25.94878668,68.30225066,5.98335161,219.19639393,turmeric,2078.83
80.0,41.0,20.0,19.63443126,61.6328667,6.1081973,277.97308219,watermelon,24844.51
68.0,52.0,30.0,26.81710116,81.02850135,7.99234568,230.9887036,apple,21290.32
99.0,47.0,38.0,21.04694229,64.83120136,5.516113,200.0805245,lime,12803.93
63.0,51.0,33.0,23.15839914,73.70704167,5.027135,207.63268199,mustard,13180.03
96.0,51.0,41.0,26.50135594,84.46802964,5.53636276,291.44434774,mothbeans,14453.8
66.0,54.0,24.0,19.69012325,71.21917976,7.70649355,110.98463902,pomegranate,20751.2
92.0,55.0,19.0,23.97023185,67.78789896,6.29268827,213.50552617,jute,10192.52
95.0,59.0,20.0,23.16033569,79.67743077,5.28583499,111.15815576,paddy,4610.74
70.0,45.0,42.0,25.88780055,69.26953796,7.40425354,235.11052837,suratbeans,23606.44
