N,P,K,temperature,humidity,pH,rainfall,state,soil_type,crop,crop_price
94.0,44.0,21.0,24.45622115,68.13743943,5.96817327,192.25388317,Himachal Pradesh,Desert Soil,brinjal,1539.39
99.0,40.0,45.0,26.37537082,63.38769549,5.95716238,284.99050234,Manipur,Mountain Soil,nigerseed,2951.66
72.0,43.0,30.0,26.43045336,67.11258986,5.8498952,159.54809137,Manipur,Saline Soil,beetroot,1934.73
77.0,40.0,17.0,21.06779902,68.17145023,6.35496999,90.26809194,Tamil Nadu,Mountain Soil,mustard,1737.94
66.0,47.0,41.0,20.01587806,82.00147212,5.30778417,184.51584864,Haryana,Desert Soil,coconut,2643.14
90.0,49.0,40.0,23.70710881,59.71719204,7.10388363,298.05820534,Rajasthan,Coastal Soil,amaranthus,1111.36
60.0,54.0,24.0,21.94992842,67.18141223,5.99941281,195.38129306,Andhra Pradesh,Coastal Soil,suratbeans,2655.61
86.0,36.0,15.0,26.65433768,83.72711969,7.00162675,171.4669814,Uttar Pradesh,Black Soil,paddy,2837.64
70.0,55.0,34.0,20.08304664,81.31183117,7.66722127,211.03886902,Gujarat,Coastal Soil,amphophalus,1418.7
65.0,52.0,45.0,21.26184951,75.05071398,7.3789883,277.75772832,Tripura,Desert Soil,urddal,2918.45
91.0,57.0,32.0,23.50319063,55.29947122,6.97739692,148.31412051,Gujarat,Peaty Soil,sweetlime,1745.21
71.0,47.0,32.0,24.12668288,73.92897892,7.74163858,84.71098154,Uttarakhand,Laterite Soil,wheat,2861.69
64.0,37.0,41.0,22.36728583,66.36667036,5.34915,200.65099756,Jharkhand,Desert Soil,elephantyam,2518.07
86.0,43.0,45.0,26.29557041,56.37461267,7.52799501,160.85179492,Odisha,Mountain Soil,snakeguard,1037.55
89.0,60.0,37.0,23.36845303,84.29876287,5.54347857,198.28834831,Mizoram,Laterite Soil,copra,2527.85
85.0,37.0,35.0,21.52242618,84.6120507,7.73977693,290.64663677,Gujarat,Laterite Soil,copra,1054.31
66.0,38.0,17.0,21.23196317,70.29715671,7.16830448,159.08362931,Maharashtra,Laterite Soil,greenchilli,1212.72
76.0,45.0,25.0,18.87112414,79.65471815,7.50176,118.56602651,Jharkhand,Red Soil,blackpepper,14738.96
60.0,40.0,19.0,20.52142033,70.38478758,7.08776792,152.21940896,Mizoram,Peaty Soil,tamarindfruit,2669.29
97.0,35.0,24.0,24.02881099,76.36140097,6.71678136,195.68286665,Meghalaya,Saline Soil,tobacco,1105.44
62.0,58.0,30.0,26.02572292,84.12982186,6.26079981,280.68445776,Sikkim,Forest Soil,seam,2942.91
68.0,59.0,40.0,21.25114887,61.62701523,5.51952901,252.90241,Tripura,Laterite Soil,arecanut,1222.52
76.0,44.0,37.0,21.32096959,60.41951248,7.02251442,217.21934422,Nagaland,Coastal Soil,chillycapsicum,2845.0
87.0,43.0,39.0,26.55467706,67.56118384,5.87996741,147.46189127,Gujarat,Mountain Soil,drumstick,2815.24
82.0,50.0,39.0,20.38813017,84.90495561,5.37031019,151.64916882,Uttar Pradesh,Peaty Soil,plum,1108.5
93.0,46.0,23.0,24.53119358,59.1353933,5.17809682,282.42768024,Tripura,Black Soil,coriander,2722.62
74.0,45.0,22.0,22.90339474,71.35879595,6.00269153,206.51692485,Karnataka,Alluvial Soil,guava,2044.31
95.0,48.0,43.0,22.88799011,68.63532471,7.28021959,69.78066395,Kerala,Black Soil,grapes,5769.23
82.0,52.0,22.0,25.17301109,58.54651286,6.26802091,186.67035668,Punjab,Laterite Soil,amphophalus,1839.64
87.0,42.0,40.0,18.04817547,67.79889344,6.52942805,147.74010256,Chhattisgarh,Red Soil,littlegourd,1442.2
76.0,44.0,18.0,26.24007562,72.73167986,6.54842666,213.655393,Tripura,Peaty Soil,tobacco,1579.45
73.0,49.0,44.0,19.89254308,81.0857815,6.71132579,220.756975,Odisha,Red Soil,nigerseed,1710.11
65.0,46.0,35.0,19.533006,65.35829421,7.83844165,207.3709189,Manipur,Coastal Soil,plum,2856.77
67.0,49.0,26.0,26.23445762,83.26111648,6.15692446,125.39951651,Punjab,Red Soil,coconutoil,1452.08
81.0,41.0,16.0,24.23306004,70.93358438,5.48133025,71.45936579,Bihar,Mountain Soil,moongdal,1595.18
92.0,51.0,19.0,19.14990372,72.28466638,6.21628682,211.8685529,Meghalaya,Mountain Soil,chanadal,1708.42
71.0,48.0,15.0,18.13388998,58.84025021,7.15849708,95.18329204,Assam,Mountain Soil,frenchbeans,2631.51
93.0,49.0,41.0,26.04232152,63.30374262,6.20853822,104.24103873,Tamil Nadu,Desert Soil,arecanut,2340.88
90.0,57.0,44.0,23.64104528,83.83605904,5.84054016,137.64623796,Bihar,Laterite Soil,fish,2345.57
78.0,50.0,24.0,19.75899978,76.24992852,6.52330683,68.44829469,Tripura,Forest Soil,tamarindfruit,2247.54
64.0,43.0,26.0,22.96247026,69.17880872,6.10792918,263.94172821,Odisha,Laterite Soil,coconut,1013.22
72.0,37.0,20.0,22.81827829,66.90980484,5.82012524,162.1877042,Nagaland,Forest Soil,blackpepper,12052.41
97.0,59.0,29.0,21.40330816,66.01886963,6.52788621,202.00128564,Madhya Pradesh,Red Soil,turmeric,11723.72
62.0,45.0,23.0,26.7849042,72.74169194,6.87847213,160.90186093,Sikkim,Laterite Soil,spinach,1853.82
73.0,51.0,18.0,25.35584367,57.18011485,5.97448833,237.00102323,Madhya Pradesh,Red Soil,peas,1102.55
76.0,43.0,22.0,24.34042402,62.18565074,7.27348807,141.6656497,Rajasthan,Coastal Soil,wheatatta,2131.63
72.0,49.0,24.0,24.92920931,69.21675936,7.6816509,272.92844468,Maharashtra,Mountain Soil,mustard,2651.14
78.0,37.0,29.0,21.13238085,74.76287664,7.50792962,84.1277133,Gujarat,Forest Soil,lemon,1762.21
72.0,51.0,25.0,22.06178093,59.66543278,5.26063405,60.28005026,Tripura,Black Soil,drychillies,1220.34
99.0,37.0,40.0,20.21857582,68.29663346,6.29025442,222.0469008,Kerala,Desert Soil,cabbage,1908.96
76.0,43.0,21.0,19.62977041,55.69030809,7.4332103,265.7924133,Mizoram,Desert Soil,ragi,2484.58
90.0,53.0,38.0,23.35438558,67.01977246,7.95036497,88.10954655,Rajasthan,Desert Soil,cashewnuts,1576.7
79.0,41.0,44.0,24.72458957,69.46901625,7.85647979,188.56967277,Gujarat,Coastal Soil,sweetlime,2777.84
91.0,44.0,19.0,22.46271629,81.9099909,7.42646755,68.80210161,Odisha,Alluvial Soil,methileaves,2773.82
92.0,48.0,17.0,22.94542223,83.75459936,7.57846738,151.66948228,Uttar Pradesh,Peaty Soil,turnip,2640.31
80.0,58.0,29.0,21.54895602,68.63772534,6.56982954,190.27554433,Madhya Pradesh,Desert Soil,wheatatta,2447.42
67.0,48.0,25.0,24.26531592,69.0614935,7.75633025,159.89350056,Uttar Pradesh,Coastal Soil,turmeric,9539.81
88.0,38.0,42.0,22.47155587,57.57616292,6.07908842,129.36039669,Telangana,Red Soil,jowar,2080.39
74.0,51.0,27.0,22.95724578,57.8202972,5.49233088,221.71987689,Bihar,Mountain Soil,beans,1540.0
90.0,54.0,23.0,21.22318328,65.5792694,5.90144098,267.44026175,Gujarat,Desert Soil,copra,1828.77
88.0,43.0,45.0,25.6051606,56.53309856,5.34552375,65.80979445,Sikkim,Peaty Soil,mustardoil,2115.97
93.0,43.0,21.0,22.04949036,55.37793157,7.68902757,116.86493534,Bihar,Alluvial Soil,masurdal,2075.57
61.0,51.0,31.0,22.93732161,72.0501565,5.98883131,268.87934656,Madhya Pradesh,Saline Soil,greengram,2688.27
61.0,50.0,33.0,19.56341878,64.75168764,5.5381271,74.1419966,Rajasthan,Saline Soil,moathdal,2426.75
77.0,49.0,29.0,25.76073555,77.70034264,7.71099866,268.70062847,Mizoram,Desert Soil,frenchbeans,1431.88
60.0,49.0,40.0,18.70649347,82.19702824,5.45677678,218.50413113,West Bengal,Coastal Soil,guar,2197.97
72.0,38.0,22.0,24.08651852,73.62580343,6.55160807,255.44982531,Mizoram,Forest Soil,moathdal,2438.55
73.0,53.0,32.0,24.99726785,68.70578195,5.43227987,236.95399974,Bihar,Alluvial Soil,papaya,1208.52
75.0,52.0,22.0,26.96335232,68.38940777,7.08364018,90.66412421,Punjab,Red Soil,greenonion,1209.57
94.0,52.0,24.0,18.13078306,75.84498589,5.3937009,296.69937631,Rajasthan,Peaty Soil,carrot,2323.0
72.0,44.0,22.0,21.10381921,55.32593606,5.95788982,240.91974172,Gujarat,Mountain Soil,karamani,2921.5
96.0,50.0,44.0,24.48616072,73.29817199,7.38432356,238.71579355,Mizoram,Red Soil,bajra,1160.35
96.0,43.0,23.0,20.87561953,68.46076923,7.51912685,175.24699356,Manipur,Laterite Soil,urddal,2850.97
66.0,43.0,23.0,20.9487328,79.02915018,5.31737238,187.98319681,Chhattisgarh,Laterite Soil,guava,2329.48
98.0,42.0,30.0,26.74783864,66.22581468,5.27860002,299.01126174,Nagaland,Saline Soil,knoolkhol,2784.3
98.0,37.0,16.0,19.20354595,56.24508577,5.9260908,103.30914638,Meghalaya,Saline Soil,hybridcumbu,1111.82
77.0,52.0,35.0,23.91449664,80.91335759,6.44919244,281.95698701,Uttar Pradesh,Mountain Soil,grapes,6691.41
100.0,39.0,16.0,21.50000403,75.94066973,5.43086985,242.58235685,Sikkim,Peaty Soil,groundnutseed,2221.24
95.0,54.0,23.0,20.72053051,81.17969405,6.63059593,168.79903393,Arunachal Pradesh,Alluvial Soil,amla,2089.63
69.0,37.0,34.0,19.79328157,78.08180601,5.42725153,175.62851181,Telangana,Coastal Soil,drumstick,1790.06
65.0,50.0,17.0,22.28086429,72.14881147,5.52981212,108.10998137,Madhya Pradesh,Desert Soil,paddy,2529.56
69.0,50.0,37.0,22.48903767,78.32813367,5.00461315,89.74760185,Goa,Mountain Soil,banana,6231.78
93.0,36.0,22.0,23.83330306,76.20471323,7.83663012,162.07651727,Maharashtra,Saline Soil,beetroot,2040.55
80.0,54.0,20.0,21.69877412,58.33355943,7.11602087,210.33008775,Manipur,Forest Soil,cauliflower,1517.01
65.0,45.0,34.0,26.15995095,67.44932018,6.62936061,68.09686156,Kerala,Forest Soil,varagu,1767.35
93.0,44.0,24.0,24.82483,57.06638061,7.01960143,61.32683515,Sikkim,Peaty Soil,guar,2816.29
66.0,60.0,17.0,19.05460535,64.63280846,7.48224297,273.81061112,Assam,Forest Soil,paddy,2579.44
95.0,57.0,25.0,24.27813753,73.14943208,5.56222365,139.91422083,Madhya Pradesh,Black Soil,greenchilli,1502.01
75.0,42.0,17.0,25.54453431,82.0715797,7.36515921,213.18145775,Uttar Pradesh,Mountain Soil,jaggery,1947.13
64.0,38.0,28.0,23.29222376,56.27077603,6.11280482,73.96784673,Arunachal Pradesh,Alluvial Soil,urddal,2589.49
70.0,37.0,44.0,22.44112476,68.26987241,6.46672433,169.39432127,Gujarat,Saline Soil,ginger,5069.01
69.0,44.0,38.0,22.91024414,73.58584647,5.15949273,79.3943238,Telangana,Red Soil,bittergourd,2987.32
92.0,40.0,16.0,21.89105312,60.25573394,7.17496834,282.01186882,Haryana,Desert Soil,cowpea,1155.79
75.0,45.0,23.0,20.82233927,70.04105817,5.64678477,219.09638652,Sikkim,Peaty Soil,pear,1826.91
93.0,41.0,28.0,25.00886481,79.92892882,6.05978594,173.73473959,Tripura,Red Soil,rice,2960.6
81.0,38.0,17.0,20.70932936,74.73648246,5.86959194,211.90848319,Tripura,Coastal Soil,sweetlime,1444.57
68.0,44.0,32.0,23.98242514,68.19107602,7.79771346,190.88686731,Assam,Saline Soil,ginger,5076.86
86.0,40.0,23.0,23.13032288,62.13976331,6.79145809,172.46420374,Punjab,Red Soil,chillycapsicum,2381.81
71.0,36.0,44.0,24.35283943,56.98871342,6.97622204,202.46857611,Nagaland,Laterite Soil,watermelon,2509.75
66.0,47.0,34.0,21.28025721,66.54964104,7.85212156,82.85225694,Sikkim,Alluvial Soil,ginger,10374.19
88.0,56.0,32.0,24.66971604,78.9036774,7.45964607,136.04125658,Manipur,Desert Soil,sweetpumpkin,2711.43
81.0,49.0,26.0,19.16511036,66.52115165,5.26787698,174.75958843,Karnataka,Peaty Soil,tendercoconut,2865.59
63.0,59.0,44.0,18.8778099,70.53511626,5.22955406,99.24674931,Karnataka,Mountain Soil,bengalgram,1730.24
83.0,40.0,19.0,20.63909459,63.97047551,5.06770414,229.14212605,Karnataka,Peaty Soil,raddish,1837.9
72.0,60.0,27.0,20.3099683,70.94768984,7.70776314,213.25183697,Nagaland,Forest Soil,tobacco,2368.67
89.0,36.0,20.0,19.63095786,73.0791577,6.39346971,66.74177747,Karnataka,Laterite Soil,brokenrice,2787.87
90.0,37.0,19.0,23.49334907,74.02731212,7.5284032,95.30432429,Sikkim,Laterite Soil,squash,2160.77
93.0,59.0,23.0,19.78228606,60.55880923,5.241104,68.81312762,Meghalaya,Coastal Soil,ragi,2142.73
85.0,46.0,17.0,18.88345612,63.75424028,7.73044069,158.50501102,Mizoram,Peaty Soil,corrianderseed,2979.15
97.0,36.0,34.0,24.3104818,73.20765624,7.23847108,68.84772315,Assam,Mountain Soil,copra,2368.99
60.0,56.0,17.0,24.47274059,59.02960053,7.88395518,162.9565915,Maharashtra,Peaty Soil,soyabean,1245.09
80.0,58.0,19.0,19.05388737,76.97210795,5.86614186,172.92716725,West Bengal,Laterite Soil,capsicum,1286.37
83.0,42.0,32.0,19.06381947,84.33617679,7.70567105,134.11556796,Himachal Pradesh,Coastal Soil,maize,1732.42
67.0,44.0,32.0,26.91843007,72.72827944,6.19787017,274.50071618,Nagaland,Laterite Soil,guava,2221.7
94.0,52.0,17.0,21.18307838,83.52436845,7.20646589,153.6313986,Andhra Pradesh,Alluvial Soil,beans,1967.72
60.0,58.0,23.0,19.10632649,76.18205581,5.00978162,188.96933193,Rajasthan,Black Soil,guar,2345.01
96.0,36.0,40.0,18.78535146,65.39353997,6.86020751,103.91757067,Rajasthan,Coastal Soil,whitepumpkin,2509.3
83.0,44.0,31.0,26.51340648,84.2459956,5.61137246,140.60308259,Karnataka,Alluvial Soil,peppergarbled,2322.51
75.0,40.0,43.0,18.98008161,60.05618638,6.92432113,247.17429432,Madhya Pradesh,Desert Soil,mango,3700.58
80.0,51.0,35.0,18.02137846,68.34641712,6.83189014,280.77465298,Madhya Pradesh,Laterite Soil,grapes,6255.64
95.0,50.0,19.0,21.79308961,61.68213808,6.18732519,93.36269017,Kerala,Alluvial Soil,jowar,1926.8
66.0,51.0,32.0,23.73073837,79.87653035,7.67390814,149.63281006,Kerala,Coastal Soil,roundgourd,2205.77
97.0,44.0,20.0,20.60061099,80.42718492,6.84910553,157.50527123,Andhra Pradesh,Peaty Soil,sweetpumpkin,2955.83
76.0,46.0,37.0,22.1786446,56.37995304,6.62350075,66.8540839,Karnataka,Laterite Soil,coffee,21770.99
83.0,50.0,19.0,21.74731014,80.29687238,6.02770467,265.92589158,Arunachal Pradesh,Laterite Soil,elephatyam,1260.11
64.0,38.0,27.0,22.61497177,67.81800136,5.04380498,93.42926069,Himachal Pradesh,Saline Soil,pineapple,2847.48
62.0,47.0,24.0,22.43564382,67.58440766,7.03048737,158.60912908,Bihar,Peaty Soil,coconut,1229.25
89.0,40.0,39.0,24.15066171,64.12654699,5.29134359,284.36413549,Manipur,Laterite Soil,elephantyam,2717.43
93.0,57.0,33.0,20.16224689,64.50599013,5.02464748,115.54117562,Bihar,Desert Soil,pigeonpeas,2038.26
91.0,53.0,25.0,21.36432006,63.45064329,6.05295988,116.29163714,Rajasthan,Mountain Soil,mothbeans,1016.3
77.0,59.0,16.0,23.74183715,65.94903811,7.73301589,108.10226881,Nagaland,Laterite Soil,ashgourd,2704.45
76.0,51.0,34.0,21.28368429,76.52502728,7.63579855,273.23361845,Uttar Pradesh,Saline Soil,methileaves,1999.93
64.0,37.0,39.0,19.89303629,71.08524486,6.73812864,162.16591221,Uttar Pradesh,Laterite Soil,carrot,2891.49
69.0,38.0,36.0,22.22900908,74.33817143,7.06503242,83.14039094,Madhya Pradesh,Red Soil,blackgram,2290.49
98.0,38.0,27.0,26.6764684,55.66254474,7.17487589,231.50290092,Punjab,Black Soil,coconutoil,1305.28
95.0,52.0,34.0,24.40904502,64.23941658,5.81026143,265.23002423,Gujarat,Red Soil,horsegram,1786.69
87.0,38.0,19.0,18.49052751,66.95464684,5.67506932,276.1578846,Uttarakhand,Laterite Soil,bajra,2654.15
75.0,53.0,26.0,20.93185479,66.3553083,5.75402707,178.51660509,Himachal Pradesh,Black Soil,jute,1445.27
64.0,39.0,19.0,23.16385159,78.74984816,5.23622854,231.69365223,Rajasthan,Mountain Soil,lentil,1134.13
67.0,57.0,26.0,24.50415287,66.79357229,7.6342307,90.44185409,Tamil Nadu,Laterite Soil,arecanut,1618.12
97.0,41.0,35.0,26.46069945,77.13001871,6.48727208,129.46600514,Himachal Pradesh,Alluvial Soil,rice,2711.07
94.0,49.0,38.0,23.05267718,61.28918413,5.56207009,125.41538739,Assam,Saline Soil,mint,2223.37
99.0,45.0,41.0,18.54129602,61.62067024,5.80720612,122.42295088,Jharkhand,Desert Soil,karamani,1730.44
91.0,49.0,31.0,18.08276358,82.79394846,5.27863856,134.85567442,Odisha,Mountain Soil,linseed,1134.38
96.0,40.0,21.0,26.41653233,70.71011664,5.57497656,172.95682859,West Bengal,Coastal Soil,ghee,1284.73
69.0,43.0,34.0,18.90031075,56.20804215,5.18285257,130.68385254,Assam,Forest Soil,amphophalus,2959.52
81.0,47.0,36.0,23.11352406,79.94092804,7.49286674,170.01579743,Kerala,Peaty Soil,plum,2830.26
99.0,59.0,27.0,18.66842207,70.01021791,6.77007296,224.68477014,West Bengal,Mountain Soil,sweetlime,2323.71
69.0,42.0,43.0,18.58361582,55.31439042,7.64921852,142.82236986,Kerala,Peaty Soil,jaggery,2667.38
94.0,37.0,18.0,23.40549114,84.21148097,7.64947624,251.97556597,Uttarakhand,Coastal Soil,bittergourd,1399.75
89.0,54.0,19.0,21.59650604,63.75725482,7.52691333,150.45941012,Uttar Pradesh,Saline Soil,hybridcumbu,1465.67
79.0,51.0,32.0,19.95419837,73.30204326,5.86588163,197.94469697,Sikkim,Coastal Soil,chanadal,1303.08
67.0,54.0,41.0,22.80528735,55.62759843,5.69864393,234.79601242,Meghalaya,Saline Soil,spinach,1236.4
92.0,38.0,16.0,18.90122297,66.69534337,7.71342734,121.23706729,Andhra Pradesh,Mountain Soil,snakeguard,1341.26
70.0,37.0,24.0,25.7216485,67.24041621,6.51193,243.13176012,Maharashtra,Red Soil,linseed,2267.11
75.0,41.0,33.0,19.57413377,58.0264016,6.13659358,289.95665593,Haryana,Saline Soil,cabbage,2295.72
90.0,55.0,43.0,22.2740649,56.53671519,5.49927015,229.78605257,Maharashtra,Red Soil,cucumber,1182.35
70.0,46.0,31.0,19.78857818,71.60553758,7.96919738,195.73072239,Himachal Pradesh,Red Soil,guava,1103.96
79.0,38.0,17.0,21.0774167,81.83634913,5.34578384,61.04988794,Bihar,Alluvial Soil,drychillies,2815.1
89.0,55.0,41.0,24.98357676,63.51005014,5.3490559,266.44234006,Jharkhand,Black Soil,elephatyam,2023.74
99.0,45.0,18.0,24.6147604,84.19424145,6.54106715,229.53321837,Sikkim,Desert Soil,masurdal,1402.36
78.0,38.0,45.0,18.04395003,69.04248329,5.6364848,201.02263322,Himachal Pradesh,Laterite Soil,chholia,1589.6
65.0,40.0,33.0,24.25159544,66.89118727,6.38530105,280.7014707,Sikkim,Laterite Soil,clusterbeans,1374.6
78.0,56.0,28.0,23.94251694,55.01200294,5.80251387,208.40785117,Tamil Nadu,Peaty Soil,guar,2557.13
60.0,36.0,19.0,24.90011325,56.72787381,6.71134935,220.43730531,Madhya Pradesh,Red Soil,rajgir,2485.12
73.0,52.0,30.0,21.51558117,65.53436686,7.45571899,216.58739547,Mizoram,Red Soil,fieldpea,2399.19
64.0,44.0,37.0,22.20999454,60.33571047,6.82073746,180.84105722,Andhra Pradesh,Laterite Soil,groundnut,2376.33
93.0,50.0,22.0,26.24166886,66.3055325,6.00134193,196.12407965,Haryana,Desert Soil,muskmelon,1054.52
85.0,55.0,18.0,22.57128374,83.64077744,7.89955135,200.31848472,Assam,Peaty Soil,pumpkin,2776.53
65.0,59.0,28.0,25.20407823,69.22800461,6.09650767,68.81625158,Kerala,Forest Soil,lentil,1915.03
93.0,57.0,30.0,25.7273017,64.84223089,6.93065933,164.7883954,Manipur,Red Soil,lentil,2088.1
99.0,43.0,34.0,23.45689989,80.1255762,7.46358652,291.12449535,Odisha,Laterite Soil,sapota,2737.28
70.0,46.0,42.0,25.32048813,76.39502096,6.15547228,164.22022979,Karnataka,Laterite Soil,cotton,4461.41
76.0,51.0,18.0,18.78016688,78.3403561,7.02704489,165.16915657,Jharkhand,Laterite Soil,wheat,2041.82
92.0,45.0,40.0,22.65783616,64.97004622,5.37338274,158.18968699,Kerala,Peaty Soil,fieldpea,1120.4
80.0,59.0,42.0,20.0674546,76.0124875,7.41845343,251.83401416,Gujarat,Laterite Soil,sapota,2737.92
80.0,56.0,34.0,23.87449653,76.48793078,7.57388612,160.3308527,Arunachal Pradesh,Peaty Soil,greenchilli,1074.7
62.0,42.0,40.0,25.19889007,57.18782216,7.83029012,180.92315296,Nagaland,Laterite Soil,beans,2353.18
85.0,53.0,20.0,22.89075323,68.09079427,6.29155701,225.34229042,Karnataka,Mountain Soil,parval,2200.44
88.0,48.0,36.0,25.45582011,79.07660218,6.82961871,78.40982171,West Bengal,Saline Soil,banana,7396.22
81.0,46.0,45.0,25.24769524,77.74035046,6.66290877,228.59846109,Tamil Nadu,Coastal Soil,watermelon,1632.13
98.0,53.0,37.0,23.371051,68.40250246,5.62737642,267.04658778,Tamil Nadu,Black Soil,zizyphus,1164.62
84.0,48.0,33.0,24.23908276,62.15316398,7.02814144,81.36837475,Tripura,Peaty Soil,soyabean,1242.68
94.0,40.0,32.0,18.10356526,70.47921903,7.99497631,205.5368495,Tamil Nadu,Saline Soil,spongegourd,2850.37
68.0,44.0,16.0,18.27863138,59.06200649,6.89571929,182.78873786,Assam,Saline Soil,thinai,1699.47
88.0,46.0,19.0,26.30891362,66.27825396,7.32622603,157.89133107,Uttar Pradesh,Peaty Soil,knoolkhol,1173.78
70.0,37.0,35.0,21.56792421,57.784223,6.56526141,201.02748426,Goa,Forest Soil,apple,5517.57
92.0,48.0,44.0,24.47545901,68.07341012,6.58988848,105.65895546,Himachal Pradesh,Mountain Soil,zizyphus,2932.26
78.0,47.0,26.0,22.2373946,70.10063666,5.34174127,159.20764423,Tamil Nadu,Black Soil,garlic,7892.21
66.0,53.0,37.0,22.12428311,68.23704443,6.65573546,91.44847157,Karnataka,Peaty Soil,guava,1152.31
70.0,48.0,19.0,25.13230519,78.40135216,6.7888516,257.73615135,Gujarat,Saline Soil,chholia,1872.06
70.0,43.0,19.0,21.17840614,57.33249943,7.2125951,249.00556802,Punjab,Saline Soil,linseed,1257.52
89.0,49.0,26.0,20.86509537,71.65323323,7.74288093,249.67784015,Manipur,Mountain Soil,cabbage,1830.1
96.0,40.0,28.0,26.15419003,70.5896324,5.10248959,191.54900338,Bihar,Coastal Soil,potato,1353.26
84.0,53.0,25.0,25.32900959,74.92852563,6.86739848,257.00428303,Bihar,Peaty Soil,mungbean,2184.49
64.0,55.0,39.0,26.92746557,82.07269013,7.21611677,134.55649077,Himachal Pradesh,Peaty Soil,urddal,1843.09
67.0,39.0,24.0,26.90380697,58.5208791,7.0697129,97.61994595,Telangana,Mountain Soil,nigerseed,1802.71
84.0,39.0,18.0,26.04638171,75.47276813,7.30184663,133.75634335,Karnataka,Black Soil,mustard,1168.46
75.0,43.0,40.0,22.4717677,74.57200265,7.47242273,272.25481886,Punjab,Black Soil,jaggery,2148.9
73.0,35.0,34.0,20.10488432,62.94385209,7.41785806,150.28842259,Mizoram,Red Soil,methileaves,2596.46
89.0,57.0,34.0,24.48945106,81.09147135,5.92232324,131.06680266,Goa,Red Soil,tobacco,2274.73
60.0,42.0,17.0,19.98882288,70.30438432,7.44501392,165.39582667,Jharkhand,Desert Soil,brokenrice,2481.54
64.0,53.0,44.0,25.68449735,57.34451344,5.0227891,65.35260698,Manipur,Red Soil,methileaves,1392.4
68.0,54.0,43.0,25.76303214,55.90923723,7.99406973,262.81725364,Telangana,Black Soil,cauliflower,2324.89
82.0,53.0,26.0,22.06835094,84.48969926,7.20210212,138.66713194,Punjab,Saline Soil,methileaves,1368.53
96.0,56.0,44.0,19.67673032,79.6353998,5.02545945,101.99591117,Kerala,Saline Soil,capsicum,2105.76
63.0,52.0,26.0,26.07830753,63.14917044,5.7421043,123.72069965,Andhra Pradesh,Forest Soil,linseed,2473.72
71.0,36.0,17.0,18.55214579,74.68317583,5.2316147,248.93589065,Telangana,Peaty Soil,garlic,7498.61
64.0,60.0,20.0,24.76146405,56.64298768,5.3886446,228.52819235,Bihar,Coastal Soil,orange,5269.1
72.0,50.0,25.0,25.32214842,76.93130229,7.54922706,219.77026055,Manipur,Desert Soil,paddy,1820.72
75.0,38.0,34.0,25.42065168,69.43591347,7.98065899,208.27346854,West Bengal,Coastal Soil,peascod,1227.04
66.0,39.0,24.0,19.71741681,69.34238736,6.5089749,279.13457284,Tripura,Mountain Soil,mungbean,2516.98
78.0,50.0,44.0,20.14228702,64.79393786,7.61640903,232.55684549,Gujarat,Red Soil,pigeonpeas,1023.33
